poi,presenze,year,month,day,doy,dow,week,hour,holiday,festive,temperature,humidity,pressure,wind,rain
52,4,2015,8,17,229,1,34,1,0,0,25.43,56.94,1004.0,5.47,0.76
52,4,2015,8,17,229,1,34,2,0,0,25.87,54.81,1003.1,5.81,1.39
52,3,2015,8,18,230,2,34,0,0,0,23.65,64.95,1009.44,3.63,0.89
52,4,2015,8,18,230,2,34,1,0,0,25.92,55.48,1008.47,5.27,1.04
52,4,2015,8,18,230,2,34,2,0,0,26.18,53.38,1007.95,5.31,1.29
52,2,2015,8,19,231,3,34,0,0,0,20.01,78.95,1008.77,3.87,6.2
52,4,2015,8,19,231,3,34,1,0,0,21.6,73.12,1010.42,4.22,7.41
52,3,2015,8,19,231,3,34,2,0,0,21.97,71.35,1010.46,3.49,8.34
52,3,2015,8,20,232,4,34,0,0,0,23.48,60.69,1015.71,4.55,0.21
52,4,2015,8,20,232,4,34,1,0,0,26.09,50.94,1015.02,5.79,0.25
52,3,2015,8,20,232,4,34,2,0,0,26.3,49.59,1013.33,5.17,0.39
52,3,2015,8,21,233,5,34,0,0,0,22.92,65.08,1016.57,4.48,2.69
52,4,2015,8,21,233,5,34,1,0,0,24.74,55.66,1015.69,5.78,2.98
52,3,2015,8,21,233,5,34,2,0,0,24.48,56.12,1014.09,5.73,3.37
52,4,2015,8,22,234,6,34,0,1,0,23.21,58.28,1016.02,4.33,0.04
52,4,2015,8,22,234,6,34,1,1,0,25.3,50.53,1014.81,5.82,0.05
52,2,2015,8,22,234,6,34,2,1,0,25.63,49.29,1013.67,5.54,0.04
52,4,2015,8,23,235,7,34,1,1,0,24.29,55.83,1010.02,5.0,1.03
52,1,2015,8,24,236,1,35,0,0,0,21.09,77.48,1011.06,5.37,5.21
52,4,2015,8,24,236,1,35,1,0,0,22.82,72.22,1009.71,5.96,5.98
52,2,2015,8,24,236,1,35,2,0,0,22.48,75.19,1008.52,4.78,7.25
52,2,2015,8,25,237,2,35,0,0,0,23.55,75.98,1010.89,3.67,3.52
52,4,2015,8,25,237,2,35,1,0,0,25.88,64.67,1010.69,4.95,3.63
52,2,2015,8,25,237,2,35,2,0,0,26.46,59.64,1010.42,4.56,3.74
52,3,2015,8,26,238,3,35,0,0,0,24.41,63.67,1014.44,4.04,0.51
52,4,2015,8,26,238,3,35,1,0,0,27.04,56.43,1013.52,4.84,0.48
52,3,2015,8,26,238,3,35,2,0,0,27.62,54.25,1012.41,4.85,0.53
52,3,2015,8,27,239,4,35,0,0,0,25.52,64.66,1014.48,2.92,0.18
52,4,2015,8,27,239,4,35,1,0,0,28.08,55.27,1012.79,5.14,0.18
52,3,2015,8,27,239,4,35,2,0,0,28.48,53.03,1012.37,5.09,0.17
52,2,2015,8,28,240,5,35,0,0,0,26.09,63.55,1017.21,2.73,0.13
52,4,2015,8,28,240,5,35,1,0,0,28.88,53.73,1016.99,4.83,0.16
52,3,2015,8,28,240,5,35,2,0,0,29.42,52.4,1016.63,4.73,0.12
52,3,2015,8,29,241,6,35,0,1,0,27.46,61.83,1019.49,2.98,0.06
52,4,2015,8,29,241,6,35,1,1,0,30.43,50.34,1018.61,4.49,0.07
52,1,2015,8,29,241,6,35,2,1,0,30.83,46.78,1017.5,4.38,0.06
52,4,2015,8,30,242,7,35,1,1,0,31.21,43.16,1017.62,4.88,0.11
52,2,2015,8,30,242,7,35,2,1,0,30.98,42.59,1016.67,4.84,0.16
52,3,2015,8,31,243,1,36,0,0,0,27.27,55.24,1014.61,3.17,0.0
52,3,2015,8,31,243,1,36,1,0,0,30.17,46.77,1013.76,5.07,0.01
52,2,2015,8,31,243,1,36,2,0,0,30.52,43.91,1012.23,5.2,0.01
52,2,2015,9,1,244,2,36,0,0,0,26.2,58.28,1011.8,3.03,0.08
52,4,2015,9,1,244,2,36,1,0,0,27.58,52.0,1010.95,5.69,0.15
52,3,2015,9,1,244,2,36,2,0,0,27.44,50.48,1009.73,6.34,0.16
52,2,2015,9,2,245,3,36,0,0,0,24.79,64.22,1010.22,3.67,0.23
52,4,2015,9,2,245,3,36,1,0,0,25.77,61.41,1009.63,5.65,1.58
52,3,2015,9,2,245,3,36,2,0,0,25.45,62.75,1009.21,5.17,2.7
52,2,2015,9,3,246,4,36,0,0,0,23.98,64.7,1010.62,4.19,0.95
52,4,2015,9,3,246,4,36,1,0,0,25.64,56.65,1010.08,5.71,0.95
52,3,2015,9,3,246,4,36,2,0,0,25.53,55.36,1009.35,5.51,0.97
52,3,2015,9,4,247,5,36,0,0,0,23.73,61.8,1011.55,4.09,0.41
52,4,2015,9,4,247,5,36,1,0,0,25.35,56.51,1010.52,5.21,0.81
52,2,2015,9,4,247,5,36,2,0,0,25.02,57.88,1009.14,4.73,1.32
52,3,2015,9,5,248,6,36,0,1,0,21.38,72.71,1008.61,4.6,4.54
52,4,2015,9,5,248,6,36,1,1,0,22.94,61.68,1007.97,5.54,4.88
52,4,2015,9,6,249,7,36,1,1,0,23.29,44.75,1014.31,5.35,0.11
52,3,2015,9,6,249,7,36,2,1,0,23.51,43.67,1012.42,4.78,0.34
52,2,2015,9,7,250,1,37,0,0,0,20.73,52.31,1016.49,5.54,0.35
52,4,2015,9,7,250,1,37,1,0,0,22.93,46.32,1015.72,5.31,0.71
52,2,2015,9,7,250,1,37,2,0,0,23.19,46.16,1015.16,4.7,0.96
52,2,2015,9,8,251,2,37,0,0,0,20.98,51.38,1018.02,4.93,0.2
52,4,2015,9,8,251,2,37,1,0,0,22.73,46.1,1016.55,5.41,0.24
52,3,2015,9,9,252,3,37,0,0,0,19.92,57.59,1014.56,5.43,0.31
52,4,2015,9,9,252,3,37,1,0,0,21.83,50.35,1013.13,6.28,0.82
52,4,2015,9,9,252,3,37,2,0,0,21.8,50.02,1012.0,5.47,1.63
52,2,2015,9,10,253,4,37,0,0,0,19.77,55.89,1014.23,5.83,0.92
52,4,2015,9,10,253,4,37,1,0,0,21.59,48.41,1013.66,6.24,1.17
52,3,2015,9,10,253,4,37,2,0,0,21.77,46.92,1011.46,5.19,1.24
52,3,2015,9,11,254,5,37,0,0,0,19.65,59.43,1017.79,3.49,0.21
52,4,2015,9,11,254,5,37,1,0,0,21.69,52.35,1017.43,4.72,0.21
52,4,2015,9,11,254,5,37,2,0,0,22.12,51.59,1016.44,4.44,0.21
52,2,2015,9,12,255,6,37,0,1,0,20.74,62.23,1020.21,2.97,0.03
52,4,2015,9,12,255,6,37,1,1,0,23.53,53.75,1019.08,4.8,0.06
52,1,2015,9,12,255,6,37,2,1,0,23.59,54.7,1017.86,4.71,0.1
52,3,2015,9,13,256,7,37,1,1,0,21.15,72.16,1014.32,5.2,6.87
52,3,2015,9,13,256,7,37,2,1,0,20.23,78.22,1013.15,4.13,10.93
52,3,2015,9,14,257,1,38,0,0,0,21.17,81.17,1008.28,5.23,28.3
52,4,2015,9,14,257,1,38,1,0,0,23.77,72.76,1007.59,6.56,29.3
52,2,2015,9,14,257,1,38,2,0,0,24.13,70.61,1007.07,6.22,29.57
52,2,2015,9,15,258,2,38,0,0,0,22.74,70.45,1010.64,4.25,0.15
52,4,2015,9,15,258,2,38,1,0,0,24.79,57.5,1010.07,6.0,0.18
52,3,2015,9,15,258,2,38,2,0,0,24.31,56.55,1009.65,5.55,0.34
52,2,2015,9,16,259,3,38,0,0,0,22.35,71.9,1009.16,4.25,1.2
52,4,2015,9,16,259,3,38,1,0,0,24.1,67.81,1008.25,5.1,1.35
52,3,2015,9,16,259,3,38,2,0,0,24.38,68.75,1007.71,4.54,1.63
52,2,2015,9,17,260,4,38,0,0,0,23.88,73.11,1008.2,5.05,0.46
52,4,2015,9,17,260,4,38,1,0,0,25.31,70.41,1007.09,5.97,0.61
52,3,2015,9,17,260,4,38,2,0,0,25.9,68.14,1007.07,5.41,0.65
52,1,2015,9,18,261,5,38,0,0,0,24.2,70.17,1012.32,3.91,2.05
52,4,2015,9,18,261,5,38,1,0,0,26.28,56.06,1010.68,6.3,2.16
52,3,2015,9,18,261,5,38,2,0,0,26.19,49.45,1010.51,6.1,2.19
52,2,2015,9,19,262,6,38,0,1,0,21.77,59.09,1015.0,2.99,0.32
52,4,2015,9,19,262,6,38,1,1,0,25.27,49.6,1013.71,4.57,0.52
52,1,2015,9,19,262,6,38,2,1,0,24.64,51.09,1012.54,4.17,0.58
52,2,2015,9,20,263,7,38,1,1,0,24.27,46.84,1012.74,6.22,0.61
52,2,2015,9,20,263,7,38,2,1,0,24.05,47.2,1012.2,5.66,0.74
52,3,2015,9,21,264,1,39,0,0,0,20.2,56.63,1011.85,5.98,0.45
52,4,2015,9,21,264,1,39,1,0,0,22.42,50.27,1010.41,6.16,0.52
52,2,2015,9,21,264,1,39,2,0,0,22.63,50.22,1009.12,5.54,0.55
52,4,2015,9,22,265,2,39,1,0,0,21.34,53.43,1005.43,4.8,0.0
52,3,2015,9,22,265,2,39,2,0,0,21.13,55.86,1003.43,4.3,4.08
52,3,2015,9,23,266,3,39,0,0,0,18.8,71.75,1003.9,6.79,1.38
52,4,2015,9,23,266,3,39,1,0,0,18.84,70.29,1004.79,6.73,2.63
52,3,2015,9,23,266,3,39,2,0,0,17.57,68.94,1005.16,7.02,4.59
52,2,2015,9,24,267,4,39,0,0,0,16.29,73.44,1010.65,5.68,2.25
52,4,2015,9,24,267,4,39,1,0,0,18.17,64.44,1010.4,5.5,2.57
52,3,2015,9,24,267,4,39,2,0,0,18.9,62.15,1009.63,5.05,3.23
52,3,2015,9,25,268,5,39,0,0,0,19.09,63.91,1011.53,3.89,0.14
52,4,2015,9,25,268,5,39,1,0,0,21.21,58.95,1011.37,4.71,0.17
52,3,2015,9,25,268,5,39,2,0,0,21.34,60.19,1010.6,4.22,0.19
52,3,2015,9,26,269,6,39,0,1,0,19.06,69.66,1014.99,3.45,0.08
52,4,2015,9,26,269,6,39,1,1,0,21.04,62.28,1014.69,4.54,0.09
52,2,2015,9,26,269,6,39,2,1,0,20.76,63.74,1014.69,4.61,0.17
52,4,2015,9,27,270,7,39,1,1,0,19.95,59.85,1018.7,5.95,0.44
52,3,2015,9,27,270,7,39,2,1,0,19.63,60.48,1018.81,5.4,0.55
52,2,2015,9,28,271,1,40,0,0,0,17.57,58.0,1021.03,7.11,0.35
52,4,2015,9,28,271,1,40,1,0,0,19.1,51.03,1019.75,7.62,0.3
52,1,2015,9,28,271,1,40,2,0,0,19.0,50.21,1020.45,7.17,0.6
52,2,2015,9,29,272,2,40,0,0,0,17.11,53.35,1022.32,7.46,0.15
52,4,2015,9,29,272,2,40,1,0,0,18.75,47.27,1022.12,7.1,0.29
52,3,2015,9,29,272,2,40,2,0,0,18.72,47.86,1021.53,6.21,0.39
52,2,2015,9,30,273,3,40,0,0,0,16.57,58.91,1022.47,6.78,1.15
52,4,2015,9,30,273,3,40,1,0,0,17.88,52.73,1021.58,6.87,1.23
52,2,2015,9,30,273,3,40,2,0,0,17.54,52.85,1021.02,6.95,1.31
52,1,2015,10,1,274,4,40,0,0,0,14.27,68.02,1022.63,6.68,3.24
52,3,2015,10,1,274,4,40,1,0,0,15.92,64.12,1021.59,6.95,5.06
52,2,2015,10,1,274,4,40,2,0,0,16.0,66.3,1020.95,5.42,5.48
52,1,2015,10,2,275,5,40,0,0,0,15.88,71.35,1020.44,6.83,1.74
52,4,2015,10,2,275,5,40,1,0,0,16.69,71.69,1019.88,6.37,2.28
52,3,2015,10,2,275,5,40,2,0,0,16.16,78.5,1019.24,5.13,3.72
52,2,2015,10,3,276,6,40,0,1,0,16.59,85.71,1018.9,2.56,6.24
52,4,2015,10,3,276,6,40,1,1,0,18.37,79.04,1019.32,3.29,6.83
52,2,2015,10,4,277,7,40,1,1,0,19.25,77.53,1016.12,4.24,10.54
52,1,2015,10,4,277,7,40,2,1,0,19.05,77.54,1016.01,3.63,11.41
52,3,2015,10,5,278,1,41,0,0,0,17.7,77.8,1015.11,2.76,2.2
52,3,2015,10,5,278,1,41,1,0,0,20.34,67.35,1013.26,3.41,3.78
52,2,2015,10,5,278,1,41,2,0,0,20.24,68.42,1012.69,2.52,4.04
52,2,2015,10,6,279,2,41,0,0,0,17.17,85.73,1009.29,2.65,0.77
52,4,2015,10,6,279,2,41,1,0,0,18.23,81.08,1006.2,2.96,1.02
52,2,2015,10,6,279,2,41,2,0,0,18.59,79.89,1005.17,2.99,1.45
52,2,2015,10,7,280,3,41,0,0,0,18.16,82.47,1006.81,3.91,1.6
52,4,2015,10,7,280,3,41,1,0,0,20.23,73.81,1005.87,4.23,2.69
52,2,2015,10,7,280,3,41,2,0,0,20.36,72.38,1006.29,3.99,3.54
52,1,2015,10,8,281,4,41,0,0,0,18.39,77.64,1011.54,3.37,2.0
52,4,2015,10,8,281,4,41,1,0,0,20.77,65.29,1012.49,4.08,3.03
52,1,2015,10,8,281,4,41,2,0,0,20.45,66.34,1012.92,2.78,3.22
52,1,2015,10,9,282,5,41,0,0,0,17.25,79.06,1015.51,2.94,2.01
52,4,2015,10,9,282,5,41,1,0,0,19.11,71.12,1014.51,3.81,2.86
52,2,2015,10,9,282,5,41,2,0,0,18.77,71.98,1013.68,3.14,3.54
52,2,2015,10,10,283,6,41,0,1,0,17.2,74.77,1007.63,6.88,5.5
52,4,2015,10,10,283,6,41,1,1,0,17.61,72.4,1005.87,6.8,6.23
52,3,2015,10,11,284,7,41,1,1,0,19.31,60.38,1005.7,5.75,1.34
52,1,2015,10,12,285,1,42,0,0,0,17.1,70.71,1012.97,3.0,0.8
52,4,2015,10,12,285,1,42,1,0,0,19.28,63.38,1012.88,4.46,0.99
52,2,2015,10,12,285,1,42,2,0,0,18.66,67.79,1012.86,3.64,1.09
52,2,2015,10,13,286,2,42,0,0,0,15.11,87.56,1011.43,3.75,6.36
52,4,2015,10,13,286,2,42,1,0,0,15.67,86.61,1010.35,3.7,7.31
52,2,2015,10,13,286,2,42,2,0,0,15.78,87.49,1009.91,3.04,8.21
52,1,2015,10,14,287,3,42,0,0,0,15.64,88.56,1006.39,3.24,7.54
52,4,2015,10,14,287,3,42,1,0,0,16.15,85.98,1005.74,3.59,9.12
52,3,2015,10,14,287,3,42,2,0,0,15.74,86.89,1005.86,3.27,10.28
52,2,2015,10,15,288,4,42,0,0,0,13.88,86.07,1007.35,4.18,6.54
52,3,2015,10,15,288,4,42,1,0,0,15.62,77.63,1007.25,5.38,8.93
52,3,2015,10,15,288,4,42,2,0,0,15.52,75.73,1006.95,4.29,8.29
52,2,2015,10,16,289,5,42,0,0,0,12.86,80.66,1012.34,4.19,4.08
52,3,2015,10,16,289,5,42,1,0,0,14.45,71.39,1012.62,4.51,5.26
52,2,2015,10,16,289,5,42,2,0,0,14.41,68.86,1011.93,3.02,5.71
52,3,2015,10,17,290,6,42,0,1,0,13.38,76.08,1014.43,2.29,0.24
52,4,2015,10,17,290,6,42,1,1,0,15.37,67.01,1014.44,3.0,0.37
52,4,2015,10,18,291,7,42,1,1,0,15.26,74.29,1012.84,2.48,1.17
52,2,2015,10,18,291,7,42,2,1,0,14.83,78.42,1012.03,1.98,1.2
52,1,2015,10,19,292,1,43,0,0,0,14.54,83.03,1011.25,3.41,1.89
52,4,2015,10,19,292,1,43,1,0,0,16.78,71.55,1010.11,4.56,2.0
52,1,2015,10,19,292,1,43,2,0,0,16.97,68.98,1009.37,4.0,2.09
52,2,2015,10,20,293,2,43,0,0,0,13.81,70.6,1010.04,4.0,0.44
52,4,2015,10,20,293,2,43,1,0,0,16.12,59.91,1010.01,4.62,0.56
52,1,2015,10,20,293,2,43,2,0,0,16.22,58.92,1010.88,3.95,0.63
52,2,2015,10,21,294,3,43,0,0,0,13.16,69.76,1013.11,5.01,4.66
52,4,2015,10,21,294,3,43,1,0,0,15.32,57.85,1012.38,5.37,1.78
52,2,2015,10,21,294,3,43,2,0,0,15.02,58.03,1012.0,4.09,2.04
52,1,2015,10,22,295,4,43,0,0,0,13.0,66.37,1009.97,6.73,1.09
52,3,2015,10,22,295,4,43,1,0,0,14.95,57.19,1010.21,7.25,1.17
52,3,2015,10,22,295,4,43,2,0,0,14.6,58.74,1009.57,5.87,1.46
52,1,2015,10,23,296,5,43,0,0,0,14.2,65.09,1017.64,5.33,0.26
52,4,2015,10,23,296,5,43,1,0,0,16.4,57.81,1017.45,5.81,0.25
52,2,2015,10,23,296,5,43,2,0,0,16.27,58.44,1017.54,4.64,0.73
52,3,2015,10,24,297,6,43,0,1,0,14.23,69.59,1020.34,3.77,0.13
52,4,2015,10,24,297,6,43,1,1,0,17.45,58.27,1019.22,3.78,0.15
52,3,2015,10,25,298,7,43,1,1,0,16.92,63.5,1019.5,2.0,0.04
52,3,2015,10,25,298,7,43,2,1,0,15.61,70.17,1019.52,1.04,1.79
52,2,2015,10,26,299,1,44,0,0,0,15.89,65.53,1019.34,3.88,0.1
52,3,2015,10,26,299,1,44,1,0,0,17.67,60.32,1018.62,3.58,0.17
52,2,2015,10,26,299,1,44,2,0,0,15.26,69.71,1018.45,1.58,0.21
52,1,2015,10,27,300,2,44,0,0,0,15.21,69.69,1018.08,2.78,0.21
52,3,2015,10,27,300,2,44,1,0,0,17.01,64.77,1016.58,2.85,0.31
52,2,2015,10,27,300,2,44,2,0,0,15.17,73.03,1015.33,1.74,0.35
52,1,2015,10,28,301,3,44,0,0,0,13.45,86.56,1016.23,2.55,3.58
52,3,2015,10,28,301,3,44,1,0,0,13.72,87.02,1015.54,3.04,4.43
52,2,2015,10,28,301,3,44,2,0,0,13.38,88.47,1014.72,2.98,4.95
52,2,2015,10,29,302,4,44,0,0,0,13.94,88.91,1010.37,2.88,12.02
52,3,2015,10,29,302,4,44,1,0,0,14.52,85.99,1012.11,3.2,13.48
52,2,2015,10,29,302,4,44,2,0,0,13.91,87.13,1014.35,2.17,15.75
52,1,2015,10,30,303,5,44,0,0,0,16.58,75.13,1015.74,5.14,1.25
52,4,2015,10,30,303,5,44,1,0,0,17.79,70.0,1015.66,4.71,1.36
52,2,2015,10,30,303,5,44,2,0,0,15.75,75.78,1015.2,3.04,1.35
52,3,2015,10,31,304,6,44,0,1,0,15.79,65.8,1020.36,6.81,1.48
52,4,2015,10,31,304,6,44,1,1,0,17.1,58.55,1020.16,6.54,1.61
52,1,2015,11,1,305,7,44,1,1,1,16.39,53.45,1022.66,5.8,1.85
52,1,2015,11,1,305,7,44,2,1,1,13.77,61.94,1023.01,3.96,3.48
52,1,2015,11,2,306,1,45,0,0,0,14.07,58.94,1023.64,4.21,0.78
52,3,2015,11,2,306,1,45,1,0,0,15.95,52.75,1022.9,3.96,0.81
52,1,2015,11,3,307,2,45,0,0,0,13.43,61.8,1022.13,2.38,4.09
52,3,2015,11,3,307,2,45,1,0,0,15.39,58.12,1020.53,2.68,6.81
52,1,2015,11,3,307,2,45,2,0,0,13.99,65.79,1019.23,1.99,6.68
52,1,2015,11,4,308,3,45,0,0,0,13.98,70.8,1015.5,2.58,2.23
52,3,2015,11,4,308,3,45,1,0,0,15.44,66.81,1014.61,2.43,3.79
52,1,2015,11,4,308,3,45,2,0,0,14.68,72.11,1012.87,1.53,3.77
52,2,2015,11,5,309,4,45,0,0,0,14.89,73.78,1012.76,2.46,1.79
52,3,2015,11,5,309,4,45,1,0,0,17.11,65.82,1011.55,2.88,1.72
52,1,2015,11,5,309,4,45,2,0,0,15.72,71.89,1012.08,1.6,1.79
52,1,2015,11,6,310,5,45,0,0,0,16.65,68.72,1016.84,3.34,0.36
52,3,2015,11,6,310,5,45,1,0,0,18.02,64.43,1015.56,3.53,0.4
52,1,2015,11,6,310,5,45,2,0,0,16.67,69.57,1015.77,1.96,0.36
52,1,2015,11,7,311,6,45,0,1,0,16.45,67.11,1019.06,3.29,0.2
52,4,2015,11,7,311,6,45,1,1,0,18.43,60.02,1020.59,3.43,0.23
52,1,2015,11,8,312,7,45,1,1,0,18.98,59.72,1025.84,2.73,0.38
52,2,2015,11,8,312,7,45,2,1,0,17.37,65.62,1020.38,1.56,0.35
52,2,2015,11,9,313,1,46,0,0,0,15.64,71.64,1022.06,3.17,0.16
52,2,2015,11,9,313,1,46,1,0,0,17.57,66.41,1019.08,3.26,0.18
52,1,2015,11,9,313,1,46,2,0,0,16.11,71.28,1018.66,2.02,0.18
52,1,2015,11,10,314,2,46,0,0,0,14.89,74.07,1015.78,2.63,0.19
52,3,2015,11,10,314,2,46,1,0,0,16.75,70.01,1013.91,2.61,0.2
52,1,2015,11,10,314,2,46,2,0,0,15.5,73.41,1014.63,1.81,0.18
52,1,2015,11,11,315,3,46,0,0,0,13.73,77.82,1016.17,2.23,0.51
52,2,2015,11,11,315,3,46,1,0,0,15.39,73.81,1015.23,2.65,0.57
52,1,2015,11,11,315,3,46,2,0,0,14.07,77.8,1013.78,1.62,1.04
52,1,2015,11,12,316,4,46,0,0,0,14.3,74.1,1024.25,2.48,1.09
52,2,2015,11,12,316,4,46,1,0,0,16.71,67.44,1023.18,2.21,1.11
52,1,2015,11,12,316,4,46,2,0,0,14.86,73.26,1023.33,1.11,1.09
52,1,2015,11,13,317,5,46,0,0,0,12.26,79.44,1020.72,2.04,5.48
52,3,2015,11,13,317,5,46,1,0,0,13.39,77.16,1019.0,2.52,5.77
52,1,2015,11,13,317,5,46,2,0,0,12.17,81.27,1016.42,1.73,5.99
52,1,2015,11,14,318,6,46,0,1,0,12.66,81.6,1020.3,2.11,0.11
52,4,2015,11,14,318,6,46,1,1,0,13.93,75.39,1020.99,2.66,0.07
52,2,2015,11,15,319,7,46,1,1,0,12.92,77.25,1015.05,2.57,0.08
52,2,2015,11,15,319,7,46,2,1,0,12.15,79.59,1012.11,1.57,0.12
52,2,2015,11,16,320,1,47,0,0,0,12.48,76.87,1017.82,2.52,0.05
52,2,2015,11,16,320,1,47,1,0,0,13.8,72.48,1016.44,2.83,0.05
52,1,2015,11,17,321,2,47,0,0,0,10.75,83.09,1013.62,2.06,0.15
52,2,2015,11,17,321,2,47,1,0,0,12.1,79.07,1010.59,2.38,0.17
52,1,2015,11,17,321,2,47,2,0,0,11.29,81.87,1011.81,1.78,0.19
52,1,2015,11,18,322,3,47,0,0,0,12.55,79.59,1012.59,2.19,0.22
52,3,2015,11,18,322,3,47,1,0,0,13.4,75.74,1013.81,2.61,0.21
52,1,2015,11,18,322,3,47,2,0,0,12.25,79.65,1013.79,1.66,0.22
52,1,2015,11,19,323,4,47,0,0,0,11.41,81.46,1015.82,2.1,0.12
52,2,2015,11,19,323,4,47,1,0,0,12.28,78.81,1013.69,2.64,0.14
52,1,2015,11,20,324,5,47,0,0,0,11.01,84.83,1009.68,2.48,0.26
52,3,2015,11,20,324,5,47,1,0,0,12.34,81.1,1009.4,3.76,0.26
52,1,2015,11,20,324,5,47,2,0,0,11.82,83.24,1007.5,3.3,0.25
52,2,2015,11,21,325,6,47,0,1,0,11.34,85.4,991.57,4.99,1.6
52,4,2015,11,21,325,6,47,1,1,0,11.25,81.09,987.69,6.87,2.91
52,1,2015,11,23,327,1,48,0,0,0,7.12,73.55,1010.35,5.11,0.96
52,2,2015,11,23,327,1,48,1,0,0,8.09,69.75,1009.47,4.06,1.14
52,1,2015,11,23,327,1,48,2,0,0,7.54,74.28,1011.04,2.86,1.31
52,1,2015,11,24,328,2,48,0,0,0,8.34,62.81,1014.97,5.43,0.22
52,3,2015,11,24,328,2,48,1,0,0,9.35,58.24,1010.93,4.82,0.26
52,1,2015,11,24,328,2,48,2,0,0,8.15,64.76,1008.92,3.08,0.31
52,1,2015,11,25,329,3,48,0,0,0,6.21,73.03,1000.48,3.54,1.4
52,2,2015,11,25,329,3,48,1,0,0,6.98,69.33,997.3,3.51,1.6
52,1,2015,11,25,329,3,48,2,0,0,6.48,72.31,996.04,3.02,1.76
52,1,2015,11,26,330,4,48,0,0,0,7.23,67.8,994.85,6.76,1.22
52,2,2015,11,26,330,4,48,1,0,0,8.49,62.02,995.33,7.26,1.33
52,1,2015,11,26,330,4,48,2,0,0,7.66,63.49,996.45,6.82,1.6
52,4,2015,11,27,331,5,48,1,0,0,9.72,52.15,1007.34,6.43,1.49
52,1,2015,11,27,331,5,48,2,0,0,8.27,59.6,1007.16,4.57,3.37
52,2,2015,11,28,332,6,48,0,1,0,7.0,69.09,1005.37,3.5,0.18
52,4,2015,11,28,332,6,48,1,1,0,8.25,64.33,1006.01,3.27,0.18
52,3,2015,11,29,333,7,48,1,1,0,9.7,61.35,1015.54,3.44,3.35
52,1,2015,11,29,333,7,48,2,1,0,8.19,68.96,1016.14,1.85,3.48
52,1,2015,11,30,334,1,49,0,0,0,8.54,68.84,1018.32,3.08,0.08
52,2,2015,11,30,334,1,49,1,0,0,10.25,64.7,1017.54,3.31,0.09
52,1,2015,12,1,335,2,49,0,0,0,7.82,76.91,1018.66,2.89,0.11
52,2,2015,12,1,335,2,49,1,0,0,10.85,67.62,1019.28,2.83,0.1
52,1,2015,12,1,335,2,49,2,0,0,9.78,71.71,1016.45,2.09,0.11
52,1,2015,12,2,336,3,49,0,0,0,10.33,74.87,1020.32,1.91,0.11
52,2,2015,12,2,336,3,49,1,0,0,11.69,70.9,1020.24,2.14,0.1
52,1,2015,12,2,336,3,49,2,0,0,10.01,75.96,1021.52,1.26,0.08
52,1,2015,12,3,337,4,49,0,0,0,8.01,81.39,1023.31,1.68,0.1
52,2,2015,12,3,337,4,49,1,0,0,9.65,77.38,1021.23,2.0,0.14
52,1,2015,12,3,337,4,49,2,0,0,8.42,80.69,1022.09,1.12,0.13
52,1,2015,12,4,338,5,49,0,0,0,7.32,81.95,1024.84,1.78,0.13
52,2,2015,12,4,338,5,49,1,0,0,8.66,79.08,1024.21,1.93,0.13
52,1,2015,12,4,338,5,49,2,0,0,8.17,81.21,1024.9,1.21,0.12
52,2,2015,12,5,339,6,49,0,1,0,8.57,79.82,1026.79,2.48,0.09
52,4,2015,12,5,339,6,49,1,1,0,9.89,75.53,1025.47,2.99,0.11
52,3,2015,12,6,340,7,49,1,1,0,8.12,80.83,1025.78,1.99,0.19
52,1,2015,12,6,340,7,49,2,1,0,7.49,83.77,1026.14,1.35,0.22
52,4,2015,12,7,341,1,50,0,0,0,7.85,83.28,1033.26,1.9,0.24
52,4,2015,12,7,341,1,50,1,0,0,9.19,77.85,1031.53,2.15,0.14
52,3,2015,12,8,342,2,50,1,0,1,9.92,76.96,1023.72,1.99,0.29
52,1,2015,12,8,342,2,50,2,0,1,8.6,81.31,1024.97,1.17,0.3
52,1,2015,12,9,343,3,50,0,0,0,7.72,81.65,1028.07,2.13,0.09
52,2,2015,12,9,343,3,50,1,0,0,8.74,78.58,1027.96,2.09,0.11
52,1,2015,12,9,343,3,50,2,0,0,8.01,80.94,1028.72,1.55,0.11
52,2,2015,12,10,344,4,50,1,0,0,9.3,66.0,1023.97,3.62,0.28
52,1,2015,12,10,344,4,50,2,0,0,7.64,71.33,1024.79,2.68,0.34
52,1,2015,12,11,345,5,50,0,0,0,6.26,68.55,1023.11,3.33,0.07
52,2,2015,12,11,345,5,50,1,0,0,7.45,66.1,1021.62,3.38,0.07
52,2,2015,12,11,345,5,50,2,0,0,6.08,71.43,1020.18,2.24,0.08
52,1,2015,12,12,346,6,50,0,1,0,6.67,70.74,1020.17,2.32,0.58
52,3,2015,12,12,346,6,50,1,1,0,8.22,67.44,1021.75,2.49,0.6
52,1,2015,12,12,346,6,50,2,1,0,6.95,70.95,1019.32,1.75,0.59
52,2,2015,12,13,347,7,50,1,1,0,7.86,71.13,1015.2,1.41,0.06
52,1,2015,12,14,348,1,51,0,0,0,7.25,75.47,1016.75,2.03,0.07
52,2,2015,12,14,348,1,51,1,0,0,8.95,69.8,1016.69,2.21,0.07
52,1,2015,12,14,348,1,51,2,0,0,7.63,75.0,1017.13,1.23,0.08
52,1,2015,12,15,349,2,51,0,0,0,7.73,76.31,1019.57,1.77,0.09
